step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,0.73963,0.500002,-0.500002,-1640.73,-2.34023e-007,8.55615e-008,0.0101808,0.0442949,1.33636e-006,-0.509991,-0.00371678,0.00136501,2.88491,0.0442987,1.34625e-006,-0.00998889,0.61984,0.638971,1
20,1.75612,0.500079,-0.500079,-1641.82,-4.53655e-007,1.66838e-007,0.0103528,0.0442949,1.33699e-006,-0.50994,-0.00363551,0.00135814,2.88185,0.0443124,1.19783e-006,-0.00986137,0.619891,0.638952,1
30,2.67802,0.500172,-0.500172,-1642.81,-6.66543e-007,2.4753e-007,0.0105246,0.0442949,1.33803e-006,-0.509888,-0.00348985,0.00134641,2.87753,0.0443297,1.02701e-006,-0.00971588,0.619944,0.638941,1
40,3.7359,0.500231,-0.500231,-1643.96,-8.69008e-007,3.27506e-007,0.0106962,0.0442949,1.33947e-006,-0.509835,-0.00328972,0.00133415,2.87382,0.0443416,1.10794e-006,-0.00960351,0.620012,0.638934,1
50,4.58237,0.500263,-0.500263,-1644.89,-1.05867e-006,4.06633e-007,0.0108676,0.0442949,1.3413e-006,-0.509781,-0.00306791,0.00131685,2.87107,0.0443407,1.51841e-006,-0.00951813,0.620101,0.638932,1
60,4.95652,0.500297,-0.500297,-1645.34,-1.23542e-006,4.84496e-007,0.0110388,0.0442948,1.34353e-006,-0.509726,-0.00286099,0.00129223,2.86831,0.0443352,1.87916e-006,-0.00942932,0.620224,0.638936,1
70,5.16582,0.500399,-0.500399,-1645.85,-1.40101e-006,5.60773e-007,0.0112098,0.0442948,1.34614e-006,-0.50967,-0.00270361,0.00126405,2.86398,0.0443315,2.11105e-006,-0.00927162,0.620249,0.638938,1
80,5.11707,0.500605,-0.500605,-1645.83,-1.56066e-006,6.35241e-007,0.0113805,0.0442948,1.34914e-006,-0.509614,-0.00267279,0.00123114,2.85693,0.0443348,2.26856e-006,-0.00900887,0.620491,0.638964,1
90,4.71208,0.500894,-0.500894,-1645.7,-1.72254e-006,7.07591e-007,0.0115507,0.0442948,1.35249e-006,-0.509557,-0.00277031,0.00119367,2.84799,0.0443427,2.47333e-006,-0.00866264,0.620621,0.638984,1
100,4.03463,0.501174,-0.501174,-1645.07,-1.89328e-006,7.77665e-007,0.0117204,0.0442948,1.35621e-006,-0.509498,-0.00296911,0.00115485,2.83975,0.0443533,2.61165e-006,-0.00832468,0.620838,0.639017,1
110,3.77805,0.501397,-0.501397,-1645.07,-2.07796e-006,8.45282e-007,0.0118896,0.0442948,1.36027e-006,-0.509439,-0.00321826,0.00111013,2.83331,0.0443617,2.6438e-006,-0.00804228,0.621063,0.639047,1
120,3.58923,0.501604,-0.501604,-1645.12,-2.27506e-006,9.09962e-007,0.0120585,0.0442948,1.36466e-006,-0.509379,-0.00335746,0.00105697,2.82744,0.0443714,2.60499e-006,-0.0077751,0.621303,0.639075,1
130,3.43088,0.501889,-0.501889,-1645.25,-2.47458e-006,9.71372e-007,0.012227,0.0442948,1.36936e-006,-0.509319,-0.00329867,0.0010015,2.81981,0.0443895,2.51809e-006,-0.00743012,0.621549,0.639101,1
