step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,2.51465,0.498616,-0.498616,-1646.41,-1.53113e-007,8.33371e-008,0.250179,0.0445157,1.2395e-006,-0.505852,-0.00244718,0.0013395,2.87827,0.0445104,1.21662e-006,-0.00723586,0.622929,0.639084,1
20,2.5273,0.497329,-0.497329,-1646.42,-2.98998e-007,1.63737e-007,0.250352,0.0445157,1.24011e-006,-0.5046,-0.00244575,0.0013549,2.90857,0.0444961,1.20962e-006,-0.00727128,0.622929,0.639084,1
30,2.54099,0.496025,-0.496025,-1646.44,-4.45596e-007,2.4494e-007,0.250526,0.0445157,1.24114e-006,-0.503348,-0.00247249,0.00136636,2.93912,0.0444866,1.21607e-006,-0.00732338,0.622908,0.63907,1
40,2.55494,0.494745,-0.494745,-1646.46,-5.94618e-007,3.26695e-007,0.250703,0.0445157,1.24257e-006,-0.502095,-0.00253062,0.00137306,2.96975,0.0444835,1.24243e-006,-0.00735047,0.622908,0.63907,1
50,2.56472,0.493511,-0.493511,-1646.47,-7.48634e-007,4.08604e-007,0.250881,0.0445157,1.2444e-006,-0.500841,-0.00263745,0.00137047,3.00043,0.0444883,1.4214e-006,-0.00733026,0.622908,0.63907,1
60,2.54897,0.492276,-0.492276,-1646.45,-9.09327e-007,4.89963e-007,0.251061,0.0445157,1.24665e-006,-0.499586,-0.00274348,0.00135452,3.03147,0.0444904,1.99974e-006,-0.00730997,0.622908,0.63907,1
70,2.55273,0.490991,-0.490991,-1646.45,-1.07461e-006,5.70033e-007,0.251243,0.0445157,1.2493e-006,-0.498331,-0.00277972,0.00132829,3.06338,0.0444915,2.86065e-006,-0.0073391,0.622908,0.63907,1
80,2.552,0.489671,-0.489671,-1646.45,-1.23893e-006,6.48393e-007,0.251426,0.0445157,1.25235e-006,-0.497074,-0.00271319,0.00129805,3.0965,0.044492,3.59935e-006,-0.00740288,0.622908,0.63907,1
90,2.55441,0.488376,-0.488376,-1646.48,-1.39647e-006,7.249e-007,0.251612,0.0445157,1.25578e-006,-0.495816,-0.00254793,0.00126596,3.13037,0.0444971,4.06212e-006,-0.00744018,0.622883,0.639071,1
100,2.55645,0.48713,-0.48713,-1646.48,-1.54052e-006,7.99317e-007,0.2518,0.0445157,1.25959e-006,-0.494558,-0.0022638,0.00122651,3.16419,0.0444996,4.58005e-006,-0.00742754,0.622883,0.639071,1
